agency,debtcode,zip,city,state,offset_count,offset_amt,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90029,LOS ANGELES,CA,1,367,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90034,LOS ANGELES,CA,1,15,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90035,LOS ANGELES,CA,1,47.23,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90038,LOS ANGELES,CA,2,18.06,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90039,LOS ANGELES,CA,1,51,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90041,LOS ANGELES,CA,1,3,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90046,LOS ANGELES,CA,4,1721.67,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90048,LOS ANGELES,CA,1,1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90250,HAWTHORNE,CA,1,162,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90254,HERMOSA BEACH,CA,1,33,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90274,PALOS VERDES ESTAT,CA,1,79.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90280,SOUTH GATE,CA,2,92,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90404,SANTA MONICA,CA,1,84.35,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90630,CYPRESS,CA,1,38,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90745,CARSON,CA,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90802,LONG BEACH,CA,1,14.9,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90803,LONG BEACH,CA,2,26.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91001,ALTADENA,CA,1,85.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91302,CALABASAS,CA,1,102.3,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91401,VAN NUYS,CA,1,4.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91406,VAN NUYS,CA,1,10.01,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91436,ENCINO,CA,1,121,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91602,NORTH HOLLYWOOD,CA,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91761,ONTARIO,CA,1,134,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91942,LA MESA,CA,1,10,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,91945,LEMON GROVE,CA,1,101,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92014,DEL MAR,CA,1,329.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92028,FALLBROOK,CA,1,22.85,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92102,SAN DIEGO,CA,2,196,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92116,SAN DIEGO,CA,1,27,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92118,CORONADO,CA,3,294,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92130,SAN DIEGO,CA,1,171,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92301,ADELANTO,CA,2,229,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92376,RIALTO,CA,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92392,VICTORVILLE,CA,1,10,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92586,SUN CITY,CA,1,533.85,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92648,HUNTINGTON BEACH,CA,1,41,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92651,LAGUNA BEACH,CA,1,57,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92653,LAGUNA HILLS,CA,1,66,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92660,NEWPORT BEACH,CA,1,634.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,92677,LAGUNA NIGUEL,CA,1,44,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,93033,OXNARD,CA,1,53,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,93247,LINDSAY,CA,1,83,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,93422,ATASCADERO,CA,1,69.57,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,93705,FRESNO,CA,1,574,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,93905,SALINAS,CA,1,6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,93908,SALINAS,CA,1,39,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,93955,SEASIDE,CA,1,93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94102,SAN FRANCISCO,CA,2,157,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94105,SAN FRANCISCO,CA,1,5.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94107,SAN FRANCISCO,CA,1,159.54,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94109,SAN FRANCISCO,CA,2,67,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94110,SAN FRANCISCO,CA,3,350.27,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94112,SAN FRANCISCO,CA,1,4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94605,OAKLAND,CA,1,189.88,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94618,OAKLAND,CA,1,283.39,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,94702,BERKELEY,CA,1,73.2,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95051,SANTA CLARA,CA,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95112,SAN JOSE,CA,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95206,STOCKTON,CA,1,241,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95367,RIVERBANK,CA,1,29,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95542,GARBERVILLE,CA,1,7.76,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95610,CITRUS HEIGHTS,CA,1,121,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95815,SACRAMENTO,CA,1,40,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,95842,SACRAMENTO,CA,1,2.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,96746,KAPAA,HI,1,200,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,96761,LAHAINA,HI,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,96817,HONOLULU,HI,2,599.64,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,97030,GRESHAM,OR,1,46.46,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,97045,OREGON CITY,OR,1,115,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,97140,SHERWOOD,OR,1,55,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,97146,WARRENTON,OR,1,76,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98026,EDMONDS,WA,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98029,ISSAQUAH,WA,1,147,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98036,LYNNWOOD,WA,2,180,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98052,REDMOND,WA,1,14,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98087,LYNNWOOD,WA,2,192.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98092,AUBURN,WA,1,87,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98101,SEATTLE,WA,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98106,SEATTLE,WA,1,93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98116,SEATTLE,WA,2,123,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98122,SEATTLE,WA,1,187.29,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98133,SHORELINE,WA,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98144,SEATTLE,WA,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98166,BURIEN,WA,1,60,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98168,SEATTLE,WA,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98405,TACOMA,WA,1,56.01,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98445,TACOMA,WA,1,694.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98499,LAKEWOOD,WA,1,5.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98665,VANCOUVER,WA,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98684,VANCOUVER,WA,1,178,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,98837,MOSES LAKE,WA,1,116,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,99502,ANCHORAGE,AK,2,42.31,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,0,"ST HELIERS, AUCKLA",FN,1,558,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,0,SALAMANCA SALAMANC,FN,1,11,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,0,CHGO,IL,2,292.47,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,0,,,18,5651.62,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,6475,OLD SAYBROOK,CT,1,93,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,7094,SECAUCUS,NJ,1,32.54,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,8016,BURLINGTON,NJ,3,280.72,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,8106,AUDUBON,NJ,1,88,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,8618,TRENTON,NJ,1,29.75,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,10110,NEW YORK,NY,1,897.01,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,14220,BUFFALO,NY,1,44,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,14623,ROCHESTER,NY,1,54,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,15228,PITTSBURGH,PA,1,996.93,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,19176,PHILADELPHIA,PA,7,291.02,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,19422,BLUE BELL,PA,2,1399.12,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,19428,CONSHOHOCKEN,PA,1,93,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,20005,WASHINGTON,DC,2,114.89,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,20016,WASHINGTON,DC,8,3922.44,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,20032,BOLLING AFB,DC,1,2925.94,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,20746,SUITLAND,MD,1,24,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,21264,BALTIMORE,MD,1,8.95,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,22310,ALEXANDRIA,VA,1,308.2,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,27455,GREENSBORO,NC,2,17.47,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,28255,CHARLOTTE,NC,1,1729.54,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,28269,CHARLOTTE,NC,1,317,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,28304,FAYETTEVILLE,NC,1,49,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,29605,GREENVILLE,SC,2,722.72,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30008,MARIETTA,GA,1,532,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30052,LOGANVILLE,GA,2,1416,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30058,ATLANTA,GA,1,6,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30058,LITHONIA,GA,1,70,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30062,MARIETTA,GA,1,691,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30078,SNELLVILLE,GA,1,774,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30126,MABLETON,GA,1,2,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30127,POWDER SPGS,GA,1,153,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30141,HIRAM,GA,2,158,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30253,MCDONOUGH,GA,1,12,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30311,ATLANTA,GA,1,1,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30328,ATLANTA,GA,1,565,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30328,SANDY SPRINGS,GA,3,5533,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30346,ATLANTA,GA,1,37,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30348,ATLANTA,GA,8,839.77,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30350,SANDY SPRINGS,GA,1,141.85,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,30384,ATLANTA,GA,1,563.3,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,31021,DUBLIN,GA,1,1179,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,31305,DARIEN,GA,1,289.6,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,31408,SAVANNAH,GA,2,272.4,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,31601,VALDOSTA,GA,2,95.16,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,32703,APOPKA,FL,1,112,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33019,HOLLYWOOD,FL,1,465.92,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33023,HOLLYWOOD,FL,1,1440.16,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33069,POMPANO BEACH,FL,2,1216.69,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33316,FORT LAUDERDALE,FL,1,373,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33432,BOCA RATON,FL,2,1227.24,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33433,BOCA RATON,FL,1,22,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33511,BRANDON,FL,1,95,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33702,ST PETERSBURG,FL,1,1597.28,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33702,SAINT PETERSBURG,FL,1,1132,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33760,CLEARWATER,FL,1,29.88,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,33771,LARGO,FL,1,203.67,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,34102,NAPLES,FL,1,290,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,34690,HOLIDAY,FL,1,34.63,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,36078,TALLASSEE,AL,1,39,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,36606,MOBILE,AL,1,80,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,36608,MOBILE,AL,1,192,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,37042,CLARKSVILLE,TN,1,8.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,37217,NASHVILLE,TN,1,74.04,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,38128,MEMPHIS,TN,2,1267,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,38201,MC KENZIE,TN,1,82,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,38301,JACKSON,TN,1,419,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,38701,GREENVILLE,MS,1,93,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,39194,YAZOO CITY,MS,1,12.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,39206,JACKSON,MS,1,587.23,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,40290,LOUISVELLE,KY,2,460.89,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,40290,LOUISVILLE,KY,2,1542.03,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,42276,RUSSELLVILLE,KY,1,425,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,43160,WASHINGTON COURT H,OH,1,255,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,43206,COLUMBUS,OH,1,2,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,44108,CLEVELAND,OH,1,112,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,44117,EUCLID,OH,1,3,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,44236,BOSTON HEIGHTS,OH,2,601.24,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,45214,CINCINNATI,OH,1,163,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,45238,CINCINNATI,OH,1,76.22,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,45417,DAYTON,OH,1,429,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,45424,DAYTON,OH,1,5.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46112,BROWNSBURG,IN,1,414,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46184,WHITELAND,IN,1,126,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46201,INDIANAPOLIS,IN,1,148,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46202,INDIANAPOLIS,IN,1,54,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46208,INDIANAPOLIS,IN,1,1.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46224,INDIANAPOLIS,IN,1,14.62,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46227,INDIANAPOLIS,IN,1,452,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46303,CEDAR LAKE,IN,2,759.27,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46304,CHESTERTON,IN,2,81.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46307,CROWN POINT,IN,4,899.6,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46311,DYER,IN,2,312,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46312,EAST CHICAGO,IN,33,11080.7,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46319,GRIFFITH,IN,3,186,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46320,HAMMOND,IN,20,3941.74,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46321,MUNSTER,IN,3,147,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46322,HIGHLAND,IN,2,317,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46323,HAMMOND,IN,21,4500.73,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46324,HAMMOND,IN,14,2762.14,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46325,HAMMOND,IN,1,679,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46327,HAMMOND,IN,14,3283.28,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46342,HOBART,IN,5,2172,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46360,MICHIGAN CITY,IN,2,446,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46368,PORTAGE,IN,5,929,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46375,SCHERERVILLE,IN,3,1899.63,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46383,VALPARAISO,IN,2,431,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46394,WHITING,IN,16,5056.4,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46402,GARY,IN,3,467,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46403,GARY,IN,14,2860.85,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46404,GARY,IN,17,5281.03,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46406,GARY,IN,1,93,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46407,GARY,IN,7,1750.97,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46408,GARY,IN,10,2560.71,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46409,GARY,IN,10,4168.08,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46410,MERRILLVILLE,IN,7,2213.85,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46544,MISHAWAKA,IN,1,128,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46619,SOUTH BEND,IN,1,9.51,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46825,FORT WAYNE,IN,1,925,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,46947,LOGANSPORT,IN,1,592.53,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,47905,LAFAYETTE,IN,6,1300.45,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,47909,LAFAYETTE,IN,1,348,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,47970,OTTERBEIN,IN,1,278,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,48374,NOVI,MI,1,3497.91,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49002,PORTAGE,MI,1,30.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49007,KALAMAZOO,MI,1,726,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49009,KALAMAZOO,MI,1,164,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49015,BATTLE CREEK,MI,1,295.35,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49117,NEW BUFFALO,MI,1,1466.82,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49423,HOLLAND,MI,1,69,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49424,HOLLAND,MI,1,545,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,49507,GRAND RAPIDS,MI,1,1121,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,50401,MASON CITY,IA,1,61.85,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52001,DUBUQUE,IA,4,326.72,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52241,CORALVILLE,IA,1,263,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52403,CEDAR RAPIDS,IA,2,699,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52404,CEDAR RAPIDS,IA,1,921.53,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52601,BURLINGTON,IA,2,358,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52732,CLINTON,IA,1,309.08,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52772,TIPTON,IA,1,186,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,52806,DAVENPORT,IA,1,538,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53081,SHEBOYGAN,WI,1,110.64,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53110,CUDAHY,WI,1,124,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53128,GENOA CITY,WI,1,303.75,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53140,KENOSHA,WI,2,648.34,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53142,KENOSHA,WI,1,0.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53143,KENOSHA,WI,2,421,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53158,PLEASANT PRAIRIE,WI,2,547.3,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53184,WALWORTH,WI,1,254,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53189,WAUKESHA,WI,1,108,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53190,WHITEWATER,WI,1,500,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53217,FOX POINT,WI,1,121.14,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53403,MOUNT PLEASANT,WI,1,4.43,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53406,MOUNT PLEASANT,WI,2,74.16,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53511,BELOIT,WI,1,314,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53548,JANESVILLE,WI,1,200,,,,,,,,,,,,,,,,,,,,
